,UNIQUE-ID,ERXN-NUMBER,EC-NUMBER,SUBSTRATES,PRODUCTS,GIBBS
6351,RXN-11971,['ENZRXN-18527'],N/A,"['GERANIAL', 'WATER']","['CPD-7969', 'ACETALD']",-1.663002
6352,TIGLYLCOA-HYDROXY-RXN,"['ENZRXN-12249', 'ENZRXN-12248']",['EC-4.2.1.17'],['2-METHYL-3-HYDROXY-BUTYRYL-COA'],"['CPD-1083', 'WATER']",1.6029663
6353,RXN-8840,['ENZRXN-14208'],['EC-3.5.99.5'],"['PROTON', 'CPD-9150', 'WATER']","['CPD-9164', 'AMMONIUM']",-3.1329956
6354,RXN-13961,N/A,['EC-1.14.14.154'],"['14-alpha-methylsteroids', 'OXYGEN-MOLECULE', 'Red-NADPH-Hemoprotein-Reductases']","['Delta-14-steroids', 'FORMATE', 'WATER', 'Ox-NADPH-Hemoprotein-Reductases', 'PROTON']",-216.79091
6355,BIS5-ADENOSYL-TRIPHOSPHATASE-RXN,['ENZRXN0-8319'],['EC-3.6.1.29'],"['ADENOSINE5TRIPHOSPHO5ADENOSINE', 'WATER']","['PROTON', 'AMP', 'ADP']",-15.697327
6356,RXN-16865,N/A,N/A,"['CPD-18190', 'PROTON']",['CPD-18197'],17.524132
6357,RXN-14418,['ENZRXN-22946'],['EC-2.5.1.106'],"['CPD-4211', 'CPD-15265']","['PPI', 'CPD-15263']",-16.910004
6358,ERYTH4PDEHYDROG-RXN,['ERYTH4PDEHYDROG-ENZRXN'],['EC-1.2.1.72'],"['ERYTHROSE-4P', 'NAD', 'WATER']","['ERYTHRONATE-4P', 'NADH', 'PROTON']",-14.353577
6359,THYMINE-DIOXYGENASE-RXN,N/A,['EC-1.14.11.6'],"['THYMINE', '2-KETOGLUTARATE', 'OXYGEN-MOLECULE']","['CPD-254', 'SUC', 'CARBON-DIOXIDE']",-107.81003
6360,RXN-8836,['ENZRXN-14197'],['EC-1.13.11.76'],"['CPD-9158', 'OXYGEN-MOLECULE']","['CPD-19778', 'PROTON']",-72.634125
6361,RXN-13958,['ENZRXN-21210'],['EC-2.3.1.211'],"['P-COUMAROYL-COA', 'MALONYL-COA', 'WATER', 'PROTON']","['CO-A', 'CPD-12188', 'CARBON-DIOXIDE']",12.19751
6362,BIOTINIDASE-RXN,N/A,['EC-3.5.1.12'],"['WATER', 'CPD-574']","['AMMONIUM', 'BIOTIN']",-5.3371277
6363,RXN-16860,['ENZRXN-24047'],['EC-1.14.13'],"['CPD-18184', 'NADPH', 'PROTON', 'OXYGEN-MOLECULE']","['CPD-18185', 'NADP', 'WATER']",-91.90051
6364,RXN-14414,['ENZRXN-22951'],['EC-1.14.14.119'],"['CPD-15266', 'Red-NADPH-Hemoprotein-Reductases', 'OXYGEN-MOLECULE']","['CPD-15268', 'Ox-NADPH-Hemoprotein-Reductases', 'WATER']",-178.93951
6365,ENTMULTI-RXN,['ENTMULTI-ENZRXN'],['EC-6.3.2.14'],"['SER', '2-3-DIHYDROXYBENZOATE', 'ATP']","['ENTEROBACTIN', 'AMP', 'PPI', 'PROTON']",-110.992676
6366,RXN-19646,"['ENZRXN-26409', 'ENZRXN-26408', 'ENZRXN-26404']",['|EC-1.14.19.bi|'],"['FLAVANONES', 'Red-NADPH-Hemoprotein-Reductases', 'OXYGEN-MOLECULE']","['Flavones', 'Ox-NADPH-Hemoprotein-Reductases', 'WATER']",-91.37951
6367,RXN-17376,N/A,['EC-1.1.1'],"['CPD-9667', 'Donor-H2']","['CPD-18794', 'Acceptor']",N/A
6368,RXN-12442,N/A,['EC-1.4.2'],"['Alkylamines', 'WATER', 'Cytochromes-C550-Ox']","['Aldehydes', 'AMMONIUM', 'Cytochromes-C550-Red']",N/A
6369,QUESTIN-MONOOXYGENASE-RXN,['ENZRXN-20645'],['EC-1.14.13.43'],"['PROTON', 'QUESTIN', 'OXYGEN-MOLECULE', 'NADPH']","['DESMETHYLSULOCHRIN', 'NADP', 'PROTON']",-71.41376
6370,RXN-9356,"['ENZRXN9B5-42034', 'ENZRXN-14880']",['EC-2.3.1.75'],"['CPD-9965', 'CPD-7867']","['CPD-14270', 'CO-A']",-3.610077
6371,RXN-20121,N/A,N/A,"['CPD-21734', 'NADH', 'OXYGEN-MOLECULE', 'PROTON']","['CPD-21735', 'NAD', 'WATER']",-100.87585
6372,RXN-12917,['ENZRXN-19897'],N/A,"['Co2-MttC-Proteins', 'Reduced-ferredoxins', 'ATP', 'WATER']","['MttC-Proteins', 'Oxidized-ferredoxins', 'ADP', 'Pi', 'PROTON']",-8.223022
6373,2.1.2.8-RXN,N/A,['EC-2.1.2.8'],"['DCMP', 'WATER', 'METHYLENE-THF-GLU-N']","['DEOXY-HYDROXYMETHYLCYTIDINE-PHOSPHATE', 'THF-GLU-N']",-1.4930115
6374,RXN-9878,"['ENZRXN-15693', 'ENZRXN-15654']",['EC-1.14.12.26'],"['O-DICHLOROBENZENE', 'OXYGEN-MOLECULE', 'NADH', 'PROTON']","['CPD-10624', 'NAD']",-86.32181
6375,RXN-14850,N/A,N/A,['D-altropyranoses'],['ALTROSE'],2.319992
6376,IMP-DEHYDROG-RXN,"['IMP-DEHYDROG-ENZRXN', 'ENZRXN66-770', 'ENZRXN66-1287', 'ENZRXN-1422', 'ENZRXN-808', 'ENZRXN-3183']",['EC-1.1.1.205'],"['IMP', 'WATER', 'NAD']","['XANTHOSINE-5-PHOSPHATE', 'NADH', 'PROTON']",2.428833
6377,RXN-17811,N/A,['EC-1.14.11.53'],"['N6-Methyladenine-containing-mRNAs', '2-KETOGLUTARATE', 'OXYGEN-MOLECULE']","['mRNA-Adenines', 'FORMALDEHYDE', 'SUC', 'CARBON-DIOXIDE']",-87.04779
6378,RXN-15343,['ENZRXN-22579'],['EC-2.7.1'],"['SUCROSE', 'ATP']","['CPD-15716', 'ADP', 'PROTON']",-18.49585
6379,RXN-10568,N/A,['EC-4.2.3'],['CPD-11293'],"['--beta-santalene', 'PPI']",-39.339996
6380,RXN-5463,['ENZRXN-7426'],['EC-2.4.1.257'],"['CPD-5161', 'GDP-MANNOSE']","['CPD-5162', 'PROTON', 'GDP']",6.897705
6381,RXN-18259,"['ENZRXN-25870', 'ENZRXN-25368', 'ENZRXN-25304']",['EC-2.4.1.86'],"['CPD-14553', 'BETA-ACETYLGLUCOSAMINIDE']","['beta-Gal-13-beta-GlcNac-R', 'UDP', 'PROTON']",-95.81354
6382,RXN-13454,['ENZRXN-20469'],['EC-2.4.1'],"['CPD-14427', 'Glucopyranose']","['CPD-14428', 'WATER']",3.1129913
6383,RXN-11035,"['ENZRXN-22203', 'ENZRXN-17258', 'ENZRXN-8923']",['EC-1.1.1'],"['CPD-12004', 'NAD']","['CPD-10353', 'NADH', 'PROTON']",1.0817871
6384,2OXOGLUTARATEDEH-RXN,"['2OXOGLUTARATEDEH-ENZRXN', 'ENZRXN-23162', 'ENZRXN490-825']",['EC-1.2.1.M9'],"['2-KETOGLUTARATE', 'CO-A', 'NAD']","['SUC-COA', 'CARBON-DIOXIDE', 'NADH']",-11.366394
6385,RXN0-6722,['ENZRXN0-7477'],['EC-1.6.5'],"['Quinones', 'NADH', 'PROTON']","['NAD', 'Semiquinones']",30.395966
6386,RXN-7795,"['ENZRXN-17660', 'ENZRXN-12505']",['EC-2.7.1'],"['L-1-phosphatidyl-inositols', 'CPD3DJ-82']","['Inositolphosphoryl-Ceramides', 'DIACYLGLYCEROL']",0.
6387,3.4.21.67-RXN,N/A,['EC-3.4.21.67'],"['WATER', 'General-Protein-Substrates']",['Peptides-holder'],-12.679367
6388,RXN66-306,"['ENZRXN66-4004', 'ENZRXN3O-149']",['EC-1.3.1.70'],"['44-DIMETHYL-824-CHOLESTADIENOL', 'NADP']","['44-DIMETHYL-CHOLESTA-814-24-TRIENOL', 'NADPH', 'PROTON']",11.193527
6389,RXN-15836,['ENZRXN-23126'],['EC-1.14.14'],"['ALPHA-CYCLOPIAZONATE', 'Red-NADPH-Hemoprotein-Reductases', 'OXYGEN-MOLECULE']","['CPD-17093', 'Ox-NADPH-Hemoprotein-Reductases', 'WATER']",-90.31027
6390,RXN-18717,['ENZRXN-25699'],['EC-1.14.13'],"['CPD-20000', 'NADPH', 'OXYGEN-MOLECULE', 'PROTON']","['CPD-19998', 'NADP', 'WATER']",-85.22052
6391,RXN-16307,N/A,N/A,"['CPD-8179', 'NADH']","['P-NITROPHENOL', 'NITRITE', 'NAD']",-5.2359314
6392,RXN-11486,"['ENZRXN-17877', 'ENZRXN-17876']",['EC-2.5.1.85'],"['GERANYLGERANYL-PP', 'DELTA3-ISOPENTENYL-PP']","['CPD-21340', 'PPI']",-64.99988
6393,RXN-8383,['ENZRXN-13287'],['EC-1.14.14.66'],"['CPD-8192', 'OXYGEN-MOLECULE', 'Red-NADPH-Hemoprotein-Reductases']","['CPD-8191', 'Ox-NADPH-Hemoprotein-Reductases', 'WATER']",-97.49475
6394,RXN-19161,N/A,N/A,"['CPD-20661', 'Donor-H2']","['CPD-20660', 'Acceptor']",N/A
6395,RXN-11939,['ENZRXN-18532'],['EC-1.1.1.270'],"['CPD-4125', 'NADP']","['CPD-12915', 'NADPH', 'PROTON']",-1.6264801
6396,THIOSULFATE-SULFURTRANSFERASE-RXN,"['ENZRXN0-1461', 'ENZRXN0-7864', 'ENZRXN0-263', 'ENZRXN0-7507', 'ENZRXN-25905', 'ENZRXN3O-1531', 'ENZRXN-13251', 'ENZRXN-13016']",['EC-2.8.1.1'],"['S2O3', 'HCN']","['PROTON', 'SO3', 'HSCN']",-30.83236
6397,RXN-8820,['ENZRXN-14189'],['EC-1.14.12.24'],"['CPD-9132', 'OXYGEN-MOLECULE', 'NADH']","['CPD-9134', 'NAD', 'NITRITE']",-88.11597
6398,RXN-13942,N/A,['EC-2.4.1'],"['CPD-14961', 'UDP-L-RHAMNOSE']","['CPD-14962', 'UDP', 'PROTON']",6.897644
6399,BETA-CYCLOPIAZONATE-DEHYDROGENASE-RXN,"['ENZRXN-23125', 'ENZRXN-23124', 'ENZRXN-23123', 'ENZRXN-23122', 'ENZRXN-23121', 'ENZRXN-23120']",['EC-1.21.99.1'],"['Acceptor', 'BETA-CYCLOPIAZONATE']","['Donor-H2', 'ALPHA-CYCLOPIAZONATE']",N/A
6400,RXN-16842,N/A,['EC-2.3.1'],"['CPD-18167', 'PROTON', 'NADPH', 'OXYGEN-MOLECULE']","['CPD-18166', 'CARBON-DIOXIDE', 'WATER', 'NADP']",-186.00061
6401,RXN-14396,N/A,N/A,['HYDROXYMETHYLBILANE'],"['CPD-11444', 'WATER']",-13.166992
6402,DTDPGLUCOSEPP-RXN,"['DTDPGLUCOSEPP-ENZRXN', 'DTDPGLUCOSEPP2-ENZRXN', 'ENZRXN-26636', 'ENZRXN-25052', 'ENZRXN-24004', 'ENZRXN-18477', 'ENZRXN-22935', 'ENZRXN-22348', 'ENZRXN-22314', 'ENZRXN-21964', 'ENZRXN-21864', 'ENZRXN-20807', 'ENZRXN-20682', 'ENZRXN-19933', 'ENZRXN-19916', 'ENZRXN-19915', 'ENZRXN-19822', 'ENZRXN-19779']",['EC-2.7.7.24'],"['TTP', 'GLC-1-P', 'PROTON']","['DTDP-D-GLUCOSE', 'PPI']",-103.30353
6403,RXN-19630,['ENZRXN0-8457'],['EC-2.7.8'],"['L-1-PHOSPHATIDYL-ETHANOLAMINE', 'CELLULOSE']","['DIACYLGLYCEROL', 'phosphoethanolamine-cellulose']",0.
6404,RXN-17351,N/A,['EC-1.10.3.2'],"['CONIFERYL-ALCOHOL', 'OXYGEN-MOLECULE']","['CPD-18761', 'WATER']",-197.49405
6405,RXN-12421,"['ENZRXNQT-5981', 'ENZRXN-19234']",['EC-1.14.14.48'],"['CPD-11259', 'Red-NADPH-Hemoprotein-Reductases', 'OXYGEN-MOLECULE']","['CPD-13420', 'Ox-NADPH-Hemoprotein-Reductases', 'WATER']",-81.78476
6406,PYROGALLOL-12-OXYGENASE-RXN,['ENZRXN-20171'],['EC-1.13.11.35'],"['OXYGEN-MOLECULE', 'PYROGALLOL']","['CPD-13339', 'PROTON']",-97.512344
6407,RXN-9337,N/A,N/A,"['BENZOATE', 'PYRUVATE']","['CPD-9949', 'CARBON-DIOXIDE']",46.374123
6408,RXN-20100,['ENZRXN-26747'],['|EC-1.1.1.eg|'],"['CPD-21724', 'NAD-P-OR-NOP']","['4-ALPHA-METHYL-5-ALPHA-CHOLEST-7-EN-3-ON', 'CARBON-DIOXIDE', 'NADH-P-OR-NOP']",-11.98526
6409,RXN-12896,['ENZRXN-20210'],N/A,"['CPD-13927', 'WATER']","['CPD-13930', 'CARBAMATE', 'PROTON']",-2.3271103
6410,2.1.1.71-RXN,"['ENZRXN-19325', 'ENZRXN-19309', 'ENZRXN-19300', 'ENZRXN4FS-5', 'ENZRXN4FS-6']",['EC-2.1.1.71'],"['S-ADENOSYLMETHIONINE', 'CPD-405']","['CPD-160', 'PROTON', 'ADENOSYL-HOMO-CYS']",-33.652283
6411,RXN-9860,"['ENZRXN-16179', 'ENZRXN-15715', 'ENZRXN-15713', 'ENZRXN-15667', 'ENZRXN-15623']",['EC-1.13.11.M6'],"['CPD-9151', 'OXYGEN-MOLECULE']","['PROTON', '2-CL-MUCONATE']",-97.51236
6412,RXN-14830,['ENZRXN-22057'],['EC-1.14.13.181'],"['CPD-15735', 'NADPH', 'PROTON', 'OXYGEN-MOLECULE']","['CPD-13962', 'NADP', 'WATER']",-101.08746
6413,HYDROXYPYRUVATE-DECARBOXYLASE-RXN,N/A,['EC-4.1.1.40'],"['PROTON', 'OH-PYR']","['CARBON-DIOXIDE', 'GLYCOLALDEHYDE']",-3.4658737
6414,RXN-17791,"['ENZRXN0-8285', 'ENZRXN0-8291']",['EC-2.3.1.16'],"['ACETYL-COA', 'CPD-19147']","['CO-A', 'CPD-19158']",7.0600586
6415,RXN-15321,N/A,['EC-2.4.1'],"['CPD-15012', 'CPD-12575']","['CPD-14999', 'UDP', 'PROTON']",6.897644
6416,RXN-10457,"['ENZRXN-16414', 'ENZRXN-16410']",['|EC-6.3.2.z|'],"['Jasmonic-Acids', 'VAL', 'ATP']","['Jasmonoyl-Valines', 'AMP', 'PPI', 'PROTON']",-19.395874
6417,RXN-5286,"['ENZRXN-24628', 'ENZRXN-24623']",['EC-1.3.1.75'],"['CHLOROPHYLLIDE-A', 'NADP']","['DIVINYLCHLOROPHYLLIDE-A', 'NADPH', 'PROTON']",8.693466
6418,RXN-18241,['ENZRXN0-8320'],N/A,"['CPD-606', 'WATER']","['CYTIDINE', 'Pi', 'GLYCEROL-3P', 'PROTON']",-3.0283813
6419,RXN-13434,N/A,['EC-1.14.99.47'],"['CPD-14400', 'OXYGEN-MOLECULE', 'Donor-H2']","['CPD-14401', 'Acceptor', 'WATER']",N/A
6420,RXN-11015,N/A,N/A,"['CPD-11975', 'WATER']","['CPD1G-1', 'Pi']",7.21698
6421,2.8.2.7-RXN,N/A,['EC-2.8.2.7'],"['UDP-N-ACETYL-D-GALACTOSAMINE-4-SULFATE', 'PAPS']","['3-5-ADP', 'PROTON', 'UDP-ACETYL-ETCETERA-BISSULFATE']",6.2734375
6422,RXN0-6550,['ENZRXN0-7418'],N/A,"['CH33ADO', 'WATER']","['CPD0-2167', 'ADENINE']",42.006004
6423,RXN-7773,['ENZRXN-12492'],['EC-2.1.1.232'],"['S-ADENOSYLMETHIONINE', 'NARINGENIN-CMPD']","['CPD-7079', 'ADENOSYL-HOMO-CYS', 'PROTON']",-4.360031
6424,3.4.21.49-RXN,N/A,['EC-3.4.21.49'],"['WATER', 'General-Protein-Substrates']",['Peptides-holder'],-12.679367
6425,RXN66-2,['ENZRXN66-3882'],['EC-1.14.14'],"['ETOH', 'OXYGEN-MOLECULE', 'Red-NADPH-Hemoprotein-Reductases']","['ACETALD', 'WATER', 'Ox-NADPH-Hemoprotein-Reductases']",-92.20176
6426,RXN-15803,N/A,N/A,"['CPD-15280', 'L-SELENOCYSTEINE', 'OXYGEN-MOLECULE']","['CPD-17044', 'WATER']",-58.586983
6427,RXN-18696,N/A,['EC-3.5.1.128'],"['CPD-19971', 'WATER']","['2-KETOGLUTARATE', 'CYS-GLY']",-1.1630096
6428,RXN-16284,N/A,['EC-2.7.8.43'],"['L-1-PHOSPHATIDYL-ETHANOLAMINE', 'Lipid-A-1-2-aminoethyl-PP', 'PROTON']","['DIACYLGLYCEROL', 'Lipid-A-1-4prime-2-aminoethyl-PP']",77.52881
6429,RXN-11457,['ENZRXN-17824'],['EC-2.6.1'],"['CPD-12430', 'L-ASPARTATE']","['CPD-12429', 'OXALACETIC_ACID']",1.021759
6430,RXN-8358,"['ENZRXN-22589', 'ENZRXN-22586', 'ENZRXN-13259']",['EC-1.21.99.M4'],"['PROTON', 'CPD-14', 'Donor-H2']","['S2O3', 'PROTON', 'Acceptor']",N/A
6431,RXN-19139,['ENZRXN-26022'],['EC-2.4.1.M32'],"['CPD-12575', 'CPD-20627']","['UDP', 'CPD-20628', 'PROTON']",6.8977203
6432,RXN-11920,N/A,['EC-1.1.1'],"['CPD-12905', 'Acceptor']","['CPD-12906', 'Donor-H2']",N/A
6433,4.4.1.14-RXN,"['ENZRXN-16861', 'ENZRXN-16858', 'ENZRXN-1664', 'ENZRXN-1663']",['EC-4.4.1.14'],['S-ADENOSYLMETHIONINE'],"['PROTON', '5-METHYLTHIOADENOSINE', 'CPD-68']",-3.0500183
6434,THIAMIN-OXIDASE-RXN,N/A,['EC-1.1.3.23'],"['THIAMINE', 'WATER', 'OXYGEN-MOLECULE']","['PROTON', 'CPD-7101', 'HYDROGEN-PEROXIDE']",-67.903
6435,RXN-8799,['ENZRXN-14136'],N/A,"['S-ADENOSYLMETHIONINE', '131-OXO-MAGNESIUM-PROTOPORPHYRIN-IX-13-M']","['DIVINYL-PROTOCHLOROPHYLLIDE-A', 'CH33ADO', 'MET', 'PROTON']",-29.038239
6436,RXN-13925,N/A,['EC-2.1.1'],"['S-ADENOSYLMETHIONINE', 'CPD-14933']","['CPD-14942', 'ADENOSYL-HOMO-CYS', 'PROTON']",-4.3599854
6437,BAI3OXO-OXRED-RXN,['ENZRXN-1964'],['EC-1.3.1.115'],"['3-OXO-CHOLYL-COA', 'NAD']","['3-OXO-DELTA4-CHOLYL-COA', 'NADH', 'PROTON']",10.891724
6438,RXN-16821,['ENZRXN66-19551'],['EC-2.8.1.14'],"['TUM1-S-sulfanylcysteine', 'tRNA-containing-5-taurinomethyluridine', 'ATP', 'Donor-H2']","['tRNA-with-5-taurinomethyl-2-thiouridine', 'TUM1-L-cysteine', 'AMP', 'PPI', 'Acceptor', 'PROTON']",N/A
6439,RXN-19604,['ENZRXN-26347'],['EC-3.4.19.13'],"['CPD-21199', 'WATER']","['CPD-21107', 'GLT']",-0.46300507
6440,RXN-17333,N/A,['EC-1.14.14.28'],"['Long-Chain-Alkanes', 'FMNH2', 'OXYGEN-MOLECULE']","['Long-Chain-Primary-Alcohols', 'FMN', 'WATER', 'PROTON']",-115.73935
6441,RXN-12400,"['ENZRXN-19178', 'ENZRXN-19175']",['EC-3.2.1.23'],"['CPD-13378', 'WATER']","['CPD-13375', 'D-galactopyranose']",-6.226074
6442,PYRAMKIN-RXN,"['PYRAMKIN-ENZRXN', 'ENZRXN66-18725', 'ENZRXN3O-49']",['EC-2.7.1.35'],"['ATP', 'PYRIDOXAMINE']","['PROTON', 'ADP', 'PYRIDOXAMINE-5P']",-13.567627
6443,RXN-9306,['ENZRXN-14843'],['EC-1.14.99.M5'],"['CPD-9911', 'OXYGEN-MOLECULE', 'Donor-H2']","['CPD-9912', 'WATER', 'Acceptor']",N/A
6444,RXN-20082,N/A,N/A,"['ATP', 'L-glutamyl-tRNAGln']","['5-Phosphooxy-L-glutamyl-tRNAGlln', 'ADP']",7.290039
6445,RXN-14373,N/A,N/A,"['CPD-7043', 'Alpha-Amyloses']",['Starch'],N/A
6446,RXN-12875,N/A,N/A,['L-THREONATE'],['TARTRATE'],-74.96951
6447,2.1.1.17-RXN,"['ENZRXN-19324', 'ENZRXN-19308', 'ENZRXN-19299']",['EC-2.1.1.17'],"['S-ADENOSYLMETHIONINE', 'L-1-PHOSPHATIDYL-ETHANOLAMINE']","['CPD-405', 'ADENOSYL-HOMO-CYS', 'PROTON']",-31.002258
6448,DNA-LIGASE-NAD+-RXN,"['ENZRXN0-2701', 'ENZRXN0-2702']","['EC-6.5.1.6', 'EC-6.5.1.2']","['3-Hydroxy-Terminated-DNAs', '5-Phospho-terminated-DNAs', 'NAD']","['DNA-N', 'AMP', 'NICOTINAMIDE_NUCLEOTIDE', 'PROTON']",40.201904
6449,RXN-9843,N/A,N/A,"['CPD-10586', 'Reduced-adrenal-ferredoxins', 'PROTON', 'OXYGEN-MOLECULE']","['CPD-10587', 'Oxidized-adrenal-ferredoxins', 'WATER']",-90.00226
6450,RXN-14814,N/A,['EC-2.7.7'],"['L-ASPARTATE', 'ATP', 'PROTON']","['CPD0-915', 'PPI']",-44.002502
6451,HYDROXYDOCOSANOATE-TRANS-RXN,['ENZRXN-6081'],['EC-2.4.1.158'],"['CPD-12575', 'CPD-802']","['CPD-803', 'UDP', 'PROTON']",6.8975525
6452,RXN-17775,['ENZRXN0-8242'],['EC-1.3.8'],"['OLEOYL-COA', 'ETF-Oxidized', 'PROTON']","['CPD-19172', 'ETF-Reduced']",7.65065
6453,RXN-10441,['ENZRXN-16389'],['EC-4.2.3.144'],"['GERANYLGERANYL-PP', 'WATER']","['CPD-8848', 'PPI']",-7.0729675
6454,RXN-5163,['ENZRXN-6969'],['EC-1.3.1.81'],"['CPD-1909', 'NADP']","['CPD-4942', 'NADPH', 'PROTON']",7.7434998
6455,RXN-18224,N/A,['EC-2.1.1.340'],"['S-ADENOSYLMETHIONINE', 'CPD-8913']","['CPD-8915', 'ADENOSYL-HOMO-CYS', 'PROTON']",-23.570038
6456,RXN-13399,['ENZRXN-20410'],['EC-4.2.3'],"['FARNESYL-PP', 'WATER']","['CPD-14374', 'PPI']",-41.322968
6457,RXN-11000,N/A,N/A,"['CPD-11955', 'ATP']","['PROTON', 'CPD-11956', 'ADP', 'Pi', 'WATER']",-6.672821
6458,2.7.8.9-RXN,N/A,['EC-2.7.8.9'],"['Phosphomannans', 'GDP-MANNOSE']","['Phosphomannans', 'GMP']",271.79773
6459,RXN0-6487,['ENZRXN0-7378'],['EC-1.1.1'],"['CPD-347', 'NADP']","['HYDROXYPROPANAL', 'NADPH', 'PROTON']",1.2935181
6460,RXN-7748,N/A,N/A,"['CPD-267', 'OXYGEN-MOLECULE', 'Red-NADPH-Hemoprotein-Reductases']","['CPD-7070', 'Ox-NADPH-Hemoprotein-Reductases', 'WATER']",-97.55476
6461,3.4.21.27-RXN,N/A,['EC-3.4.21.27'],"['WATER', 'Factor-IX']",['Factor-IXa'],N/A
6462,RXN66-163,['ENZRXN66-3929'],['EC-1.14.14.1'],"['CPD-2742', 'Red-NADPH-Hemoprotein-Reductases', 'OXYGEN-MOLECULE']","['CPD-2751', 'Ox-NADPH-Hemoprotein-Reductases', 'WATER']",-84.72476
6463,RXN-15786,['ENZRXN-23063'],['EC-2.1.1'],"['S-ADENOSYLMETHIONINE', 'CPD-17012']","['CPD-17013', 'ADENOSYL-HOMO-CYS', 'PROTON']",-4.360031
6464,RXN-18675,N/A,N/A,"['S-ADENOSYLMETHIONINE', 'N-Methyl-Ornithine-Lipid']","['ADENOSYL-HOMO-CYS', 'NN-Dimethyl-Ornithine-Lipid', 'PROTON']",-33.652267
6465,RXN-16264,['ENZRXN-23510'],['EC-5.3.3.19'],['CPD-17510'],['CPD-17511'],12.779996
6466,RXN-11440,['ENZRXN-17805'],['EC-4.4.1.M2'],"['CPD-12397', 'WATER']","['CPDQT-412', 'CPD-12607']",5.677002
6467,RXN-8339,"['ENZRXN-13240', 'ENZRXN-13239', 'ENZRXN-13061', 'ENZRXN-13065']",['EC-1.8.2.5'],"['SO3', 'HS', 'Cytochromes-c3-Oxidized']","['S2O3', 'Cytochromes-c3-Reduced', 'PROTON']",-0.66822815
6468,RXN-19119,['ENZRXN-25959'],['EC-1.14.19.M18'],"['CPD-20548', 'CPD-20594', 'OXYGEN-MOLECULE', 'Reduced-ferredoxins', 'PROTON']","['CPD-20563', 'WATER', 'Oxidized-ferredoxins']",-79.16224
6469,RXN-11903,['ENZRXN-18399'],['EC-5.5.1.17'],['CPD-8246'],['CPD-12759'],-29.14
6470,4.2.3.20-RXN,"['ENZRXN-22494', 'ENZRXN-22493', 'ENZRXN-13642', 'ENZRXN-13546', 'ENZRXN-13528']",['EC-4.2.3.20'],['GERANYL-PP'],"['CPD-8785', 'PPI']",-28.049988
6471,TECH1REDHAL-RXN,['ENZRXN-2202'],['|EC-1.21.4.a|'],"['236-TRICHLOROHYDROQUINONE', 'CL-', 'OXIDIZED-GLUTATHIONE']","['TETRACHLOROHYDROQUINONE', 'GLUTATHIONE']",-1.9099579
6472,RXN-8783,"['ENZRXN3DJ-35469', 'ENZRXN-14092']",['EC-3.1.1.17'],"['L-GULONO-1-4-LACTONE', 'WATER']","['L-GULONATE', 'PROTON']",-6.347122
6473,RXN-13909,N/A,['EC-1.5.1.34'],"['FORMYL-THF-GLU-N', 'NAD']","['10-FORMYL-DIHYDROFOLATE-GLU-N', 'NADH', 'PROTON']",6.7540283
6474,ASPARTOACYLASE-RXN,['ENZRXN66-2169'],['EC-3.5.1.15'],"['CPD-576', 'WATER']","['L-ASPARTATE', 'Carboxylates']",39.895584
6475,RXN-16802,['ENZRXN-23967'],['EC-1.14.12.23'],"['CPD-18113', 'OXYGEN-MOLECULE', 'NADH']","['CPD-18114', 'NITRITE', 'NAD']",-88.11594
6476,RXN-19588,N/A,['|EC-3.4.13.a|'],"['CPD-12394', 'WATER']","['CPDQT-406', 'GLY']",-1.3329964
6477,RXN-17315,['ENZRXN-24450'],['|EC-2.3.1.cz|'],"['Long-Chain-Acyl-CoAs', 'TREHALOSE']","['CPD-18702', 'CO-A']",102.34119
6478,RXN-12380,['ENZRXN-19222'],['EC-2.1.1.215'],"['S-ADENOSYLMETHIONINE', 'tRNA-Containing-N2-Dimethylgua-26-Gua27']","['tRNA-Containing-N2-Dimetgua-26-MeGua27', 'ADENOSYL-HOMO-CYS', 'PROTON']",-34.742187
6479,PRUNASIN-BETA-GLUCOSIDASE-RXN,['ENZRXN-15318'],['EC-3.2.1.118'],"['CPD-553', 'WATER']","['CPD-12702', 'Glucopyranose']",-3.1130066
6480,RXN-9285,N/A,['EC-4.1.1'],"['PROTON', 'CPD-9897']","['CPD-9865', 'CARBON-DIOXIDE']",0.5239258
6481,RXN-20063,['ENZRXN-14419'],['|EC-3.5.1.ak|'],"['CPD-21687', 'WATER']","['CPD-21688', 'AMMONIUM']",-5.961258
6482,RXN-14353,['ENZRXN-21551'],['EC-2.4.1.1'],"['Soluble-Heteroglycans', 'Pi']","['Soluble-Heteroglycans', 'GLC-1-P']",N/A
6483,RXN-12857,N/A,N/A,"['CPD-252', 'Acceptor']","['CPD-13903', 'Donor-H2']",N/A
6484,2.1.1.131-RXN,['ENZRXN-405'],['EC-2.1.1.131'],"['S-ADENOSYLMETHIONINE', 'CPD-643']","['PROTON', 'CPD-651', 'ADENOSYL-HOMO-CYS']",-66.33313
6485,DIMETHYLMALEATE-HYDRATASE-RXN,['ENZRXN-14594'],['EC-4.2.1.85'],['CPD-61'],"['DIMETHYLMAL-CPD', 'WATER']",0.91300964
6486,RXN-9826,['ENZRXN-15541'],N/A,"['CPD-10538', 'WATER']","['CPD-10537', 'D-Fucoses']",-3.1129608
6487,RXN-14799,['ENZRXN-22032'],['EC-2.3.1.16'],"['CPD-15688', 'ACETYL-COA']","['CPD-15687', 'CO-A']",7.0599365
